_id,date,pm10_µg_m3,so2_µg_m3,co_µg_m3,no2_µg_m3,nox_µg_m3
2589,2021-04-18 20:00:56,,,,,
2590,2021-04-18 21:00:56,,,,,
2591,2021-04-18 22:00:56,,,,,
2592,2021-04-18 23:00:56,,,,,
2593,2021-04-19 00:00:56,,,,,
2594,2021-04-19 01:00:56,,,,,
2595,2021-04-19 02:00:56,,,,,
2596,2021-04-19 03:00:56,,,,,
2597,2021-04-19 04:00:56,,,,,
2598,2021-04-19 05:00:56,,,,,
2599,2021-04-19 06:00:56,,,,,
2600,2021-04-19 07:00:56,,,,,
2601,2021-04-19 08:00:56,,,,,
2602,2021-04-19 09:00:56,,,,,
2603,2021-04-19 10:00:56,,,,,
2604,2021-04-19 11:00:56,,,,,
2605,2021-04-19 12:00:56,73.72,12.24,,30.14,32.19
2606,2021-04-19 13:00:56,61.52,11.17,,33.87,35.92
2607,2021-04-19 14:00:56,62.92,11.57,,29.16,30.65
2608,2021-04-19 15:00:56,64.92,11.95,,30.05,31.46
2609,2021-04-19 16:00:56,65.96,10.69,,32.49,34.21
2610,2021-04-19 17:00:56,70.8,11.83,,38.07,40.22
2611,2021-04-19 18:00:56,72.92,10.53,,46.78,49.78
2612,2021-04-19 19:00:56,85.48,10.62,,54.5,58.29
2613,2021-04-19 20:00:56,106.16,10.85,,36.46,37.88
2614,2021-04-19 21:00:56,101.24,11.51,,27.53,28.4
2615,2021-04-19 22:00:56,91.4,11.62,,23.55,24.37
2616,2021-04-19 23:00:56,103.48,8.21,,17.84,18.62
2617,2021-04-20 00:00:56,96.32,6.42,,15.94,16.6
2618,2021-04-20 01:00:56,91.2,4.65,,16.45,16.97
2619,2021-04-20 02:00:56,82.36,4.33,,18.19,19.0
2620,2021-04-20 03:00:56,84.88,5.82,,15.65,16.55
2621,2021-04-20 04:00:56,73.48,7.27,,18.53,19.24
2622,2021-04-20 05:00:56,51.89,7.22,,20.35,21.23
2623,2021-04-20 06:00:56,57.72,7.96,,23.27,24.38
2624,2021-04-20 07:00:56,70.48,7.86,,15.41,16.35
2625,2021-04-20 08:00:56,32.61,7.54,,24.67,28.53
2626,2021-04-20 09:00:56,79.95,6.36,,22.38,24.73
2627,2021-04-20 10:00:56,51.29,5.68,,18.99,20.39
2628,2021-04-20 11:00:56,57.68,5.34,,15.62,16.76
2629,2021-04-20 12:00:56,49.36,5.81,,13.92,14.79
2630,2021-04-20 13:00:56,41.32,6.13,,12.41,13.53
2631,2021-04-20 14:00:56,47.72,5.11,,12.54,13.4
2632,2021-04-20 15:00:56,47.04,5.2,,13.53,14.66
2633,2021-04-20 16:00:56,57.56,5.83,,13.65,14.95
2634,2021-04-20 17:00:56,66.64,5.13,,20.21,21.2
2635,2021-04-20 18:00:56,84.28,5.23,,25.42,26.99
2636,2021-04-20 19:00:56,77.32,5.07,,48.41,51.91
2637,2021-04-20 20:00:56,45.33,5.31,,41.09,43.63
2638,2021-04-20 21:00:56,44.96,5.23,,20.34,21.17
2639,2021-04-20 22:00:56,44.04,6.69,,18.95,19.39
2640,2021-04-20 23:00:56,43.04,6.52,,22.06,23.45
2641,2021-04-21 00:00:56,35.32,6.41,,13.53,14.25
2642,2021-04-21 01:00:56,31.16,6.05,,12.43,13.24
2643,2021-04-21 02:00:56,22.36,6.65,,10.66,11.38
2644,2021-04-21 03:00:56,20.08,7.37,,17.49,18.39
2645,2021-04-21 04:00:56,25.76,6.23,,20.2,20.75
2646,2021-04-21 05:00:56,26.96,6.77,,11.63,12.5
2647,2021-04-21 06:00:56,26.04,7.23,,14.32,15.14
2648,2021-04-21 07:00:56,26.96,6.99,,17.19,18.08
2649,2021-04-21 08:00:56,27.0,5.81,,25.09,26.1
2650,2021-04-21 09:00:56,36.6,6.99,,24.51,25.81
2651,2021-04-21 10:00:56,27.4,6.08,,13.95,14.83
2652,2021-04-21 11:00:56,23.16,6.36,,10.84,11.59
2653,2021-04-21 12:00:56,25.88,5.8,,10.2,10.98
2654,2021-04-21 13:00:56,32.72,5.94,,11.1,11.86
2655,2021-04-21 14:00:56,41.64,4.2,,11.74,12.59
2656,2021-04-21 15:00:56,37.2,4.79,,12.87,13.43
2657,2021-04-21 16:00:56,36.04,3.7,,14.29,15.43
2658,2021-04-21 17:00:56,30.24,3.91,,14.59,15.64
2659,2021-04-21 18:00:56,40.56,4.57,,16.05,16.89
2660,2021-04-21 19:00:56,47.72,4.62,,20.58,21.32
2661,2021-04-21 20:00:56,39.36,4.58,,21.94,22.52
2662,2021-04-21 21:00:56,43.8,5.7,,18.25,19.18
2663,2021-04-21 22:00:56,36.32,4.85,,22.17,22.89
2664,2021-04-21 23:00:56,32.16,5.05,,14.57,15.29
2665,2021-04-22 00:00:56,29.12,4.45,,16.2,17.03
2666,2021-04-22 01:00:56,34.75,5.68,,12.83,13.5
2667,2021-04-22 02:00:56,26.36,4.47,,10.33,10.87
2668,2021-04-22 03:00:56,24.08,6.57,,23.6,24.4
2669,2021-04-22 04:00:56,49.91,5.69,,23.75,24.38
2670,2021-04-22 05:00:56,64.44,5.77,,26.72,27.5
2671,2021-04-22 06:00:56,52.52,5.93,,33.7,34.73
2672,2021-04-22 07:00:56,49.12,5.4,,23.07,23.89
2673,2021-04-22 08:00:56,25.97,5.25,,24.68,26.13
2674,2021-04-22 09:00:56,30.76,6.18,,22.5,23.3
2675,2021-04-22 10:00:56,45.36,5.62,,29.94,31.96
2676,2021-04-22 11:00:56,,,,21.23,22.53
2677,2021-04-22 12:00:56,,,,13.91,15.1
2678,2021-04-22 13:00:56,,,,12.32,12.82
2679,2021-04-22 14:00:56,33.11,7.38,,12.72,13.11
2680,2021-04-22 15:00:56,34.22,6.35,,16.8,17.58
2681,2021-04-22 16:00:56,36.9,5.97,,15.51,15.97
2682,2021-04-22 17:00:56,43.78,6.61,,16.19,16.94
2683,2021-04-22 18:00:56,41.44,6.21,,17.61,18.27
2684,2021-04-22 19:00:56,37.0,6.24,,21.69,22.16
2685,2021-04-22 20:00:56,38.34,6.59,,27.03,27.96
2686,2021-04-22 21:00:56,47.54,6.91,,19.39,20.07
2687,2021-04-22 22:00:56,36.45,6.5,,19.24,20.42
2688,2021-04-22 23:00:56,40.22,6.52,,25.77,26.44
2689,2021-04-23 00:00:56,42.22,7.42,,29.68,30.55
2690,2021-04-23 01:00:56,43.55,6.68,,26.89,27.71
2691,2021-04-23 02:00:56,40.67,6.6,,31.32,32.17
2692,2021-04-23 03:00:56,44.32,6.5,,21.08,21.56
2693,2021-04-23 04:00:56,31.45,6.56,,23.17,23.79
2694,2021-04-23 05:00:56,34.33,7.1,,23.05,23.89
2695,2021-04-23 06:00:56,29.11,7.22,,22.25,22.91
2696,2021-04-23 07:00:56,30.45,7.43,,24.26,25.19
2697,2021-04-23 08:00:56,34.11,6.9,,31.34,32.8
2698,2021-04-23 09:00:56,36.57,6.96,,44.98,47.55
2699,2021-04-23 10:00:56,51.69,6.87,,28.28,29.22
2700,2021-04-23 11:00:56,71.77,6.33,,19.93,20.73
2701,2021-04-23 12:00:56,60.43,5.37,,16.21,17.01
2702,2021-04-23 13:00:56,48.34,,,15.16,15.78
2703,2021-04-23 14:00:56,50.78,4.6,,14.45,15.17
2704,2021-04-23 15:00:56,49.0,4.09,,16.16,16.82
2705,2021-04-23 16:00:56,49.34,3.83,,16.81,17.49
2706,2021-04-23 17:00:56,51.89,4.06,,16.76,17.5
2707,2021-04-23 18:00:56,52.12,4.87,,17.58,18.28
2708,2021-04-23 19:00:56,59.88,4.14,,19.57,20.22
2709,2021-04-23 20:00:56,53.47,4.2,,29.7,30.53
2710,2021-04-23 21:00:56,75.8,4.76,,36.92,37.84
2711,2021-04-23 22:00:56,96.99,5.12,,40.53,41.5
2712,2021-04-23 23:00:56,86.2,3.65,,35.54,36.37
2713,2021-04-24 00:00:56,60.97,3.98,,30.52,31.54
2714,2021-04-24 01:00:56,37.22,5.11,,23.81,24.81
2715,2021-04-24 02:00:56,40.12,4.63,,23.2,23.96
2716,2021-04-24 03:00:56,57.85,4.59,,39.92,40.96
2717,2021-04-24 04:00:56,129.12,5.95,,46.9,47.9
2718,2021-04-24 05:00:56,136.99,6.18,,56.57,59.28
2719,2021-04-24 06:00:56,127.66,5.83,,58.43,61.25
2720,2021-04-24 07:00:56,117.34,6.9,,47.4,52.52
2721,2021-04-24 08:00:56,115.18,6.02,,28.07,29.47
2722,2021-04-24 09:00:56,74.53,4.56,,23.44,24.65
2723,2021-04-24 10:00:56,53.99,3.85,,19.01,19.99
2724,2021-04-24 11:00:56,44.77,2.74,,14.03,14.94
2725,2021-04-24 12:00:56,35.56,3.19,,12.81,13.52
2726,2021-04-24 13:00:56,39.78,2.42,,12.89,13.62
2727,2021-04-24 14:00:56,38.67,3.44,,12.96,14.01
2728,2021-04-24 15:00:56,44.45,2.51,,13.05,13.6
2729,2021-04-24 16:00:56,48.78,2.28,,15.68,16.37
2730,2021-04-24 17:00:56,54.89,2.13,,16.07,16.85
2731,2021-04-24 18:00:56,53.22,1.96,,16.97,17.91
2732,2021-04-24 19:00:56,47.0,2.37,,15.97,16.95
2733,2021-04-24 20:00:56,50.36,3.04,,24.6,25.45
2734,2021-04-24 21:00:56,77.45,3.41,,27.81,28.54
2735,2021-04-24 22:00:56,80.1,4.06,,36.48,37.25
2736,2021-04-24 23:00:56,75.02,3.99,,36.42,37.66
2737,2021-04-25 00:00:56,90.44,3.28,,54.05,55.2
2738,2021-04-25 01:00:56,85.66,4.05,,42.31,43.78
2739,2021-04-25 02:00:56,83.78,4.29,,40.74,42.09
2740,2021-04-25 03:00:56,88.21,4.12,,39.34,40.51
2741,2021-04-25 04:00:56,76.69,5.41,,56.18,62.14
2742,2021-04-25 05:00:56,99.68,5.56,,46.67,49.08
2743,2021-04-25 06:00:56,109.3,6.03,,35.08,35.85
2744,2021-04-25 07:00:56,81.46,5.01,,41.61,43.33
2745,2021-04-25 08:00:56,93.0,5.41,,30.33,31.56
2746,2021-04-25 09:00:56,92.33,4.65,,33.21,35.06
2747,2021-04-25 10:00:56,85.99,4.9,,26.51,27.59
2748,2021-04-25 11:00:56,76.88,4.92,,20.4,21.32
2749,2021-04-25 12:00:56,68.0,3.59,,16.94,17.65
2750,2021-04-25 13:00:56,68.45,3.33,,14.95,15.95
2751,2021-04-25 14:00:56,71.66,4.17,,13.4,14.39
2752,2021-04-25 15:00:56,68.1,2.9,,13.33,14.21
2753,2021-04-25 16:00:56,59.77,3.28,,13.12,13.87
2754,2021-04-25 17:00:56,49.78,2.24,,12.64,13.42
2755,2021-04-25 18:00:56,48.56,3.26,,14.21,15.08
2756,2021-04-25 19:00:56,52.44,2.21,,14.3,15.1
2757,2021-04-25 20:00:56,47.66,3.47,,13.74,14.55
2758,2021-04-25 21:00:56,43.99,3.26,,11.75,12.47
2759,2021-04-25 22:00:56,36.34,3.72,,13.52,14.31
2760,2021-04-25 23:00:56,39.56,3.61,,16.86,17.56
2761,2021-04-26 00:00:56,43.44,3.77,,14.64,15.25
2762,2021-04-26 01:00:56,38.55,3.26,,12.34,12.97
2763,2021-04-26 02:00:56,34.89,3.73,,11.47,12.01
2764,2021-04-26 03:00:56,33.44,3.18,,9.4,9.91
2765,2021-04-26 04:00:56,29.67,2.99,,8.52,9.4
2766,2021-04-26 05:00:56,34.89,3.54,,8.36,9.08
2767,2021-04-26 06:00:56,33.89,3.21,,11.59,12.16
2768,2021-04-26 07:00:56,32.22,3.72,,11.46,12.59
2769,2021-04-26 08:00:56,26.0,3.34,,11.97,13.32
2770,2021-04-26 09:00:56,26.9,3.8,,12.36,13.42
2771,2021-04-26 10:00:56,33.44,3.08,,18.0,18.94
2772,2021-04-26 11:00:56,29.56,3.52,,24.67,25.9
2773,2021-04-26 12:00:56,34.34,3.26,,25.04,26.2
2774,2021-04-26 13:00:56,35.43,3.47,,17.37,18.36
2775,2021-04-26 14:00:56,22.66,2.94,,12.27,12.93
2776,2021-04-26 15:00:56,19.78,2.83,,11.61,12.81
2777,2021-04-26 16:00:56,19.01,1.65,,11.16,12.33
2778,2021-04-26 17:00:56,27.67,2.08,,12.12,13.34
2779,2021-04-26 18:00:56,32.22,1.65,,13.85,15.08
2780,2021-04-26 19:00:56,26.9,2.2,,17.78,18.84
2781,2021-04-26 20:00:56,34.67,2.45,,16.38,17.38
2782,2021-04-26 21:00:56,39.66,2.87,,11.9,12.62
2783,2021-04-26 22:00:56,35.99,3.06,,10.64,11.54
2784,2021-04-26 23:00:56,27.89,4.89,,17.11,18.04
2785,2021-04-27 00:00:56,27.45,6.41,,28.78,29.54
2786,2021-04-27 01:00:56,31.0,7.3,,19.38,20.45
2787,2021-04-27 02:00:56,31.11,7.26,,16.53,17.53
2788,2021-04-27 03:00:56,34.02,7.18,,24.96,25.69
2789,2021-04-27 04:00:56,48.09,7.18,,19.07,20.09
2790,2021-04-27 05:00:56,35.24,8.03,,32.44,35.21
2791,2021-04-27 06:00:56,54.68,8.16,,28.52,32.15
2792,2021-04-27 07:00:56,64.97,7.84,,20.02,21.49
2793,2021-04-27 08:00:56,42.57,7.56,,27.07,33.3
2794,2021-04-27 09:00:56,54.22,7.05,,26.8,29.7
2795,2021-04-27 10:00:56,47.33,5.76,,21.82,23.88
2796,2021-04-27 11:00:56,46.48,5.85,,27.74,30.19
2797,2021-04-27 12:00:56,81.33,6.36,,25.59,27.46
2798,2021-04-27 13:00:56,75.22,6.02,,24.04,25.54
2799,2021-04-27 14:00:56,68.33,5.43,,20.47,21.61
2800,2021-04-27 15:00:56,61.99,5.51,,18.82,19.84
2801,2021-04-27 16:00:56,55.91,5.19,,19.87,21.27
2802,2021-04-27 17:00:56,70.78,4.83,,19.62,20.68
2803,2021-04-27 18:00:56,69.67,4.85,,23.12,24.18
2804,2021-04-27 19:00:56,75.78,5.0,,30.96,32.25
2805,2021-04-27 20:00:56,82.0,5.1,,40.28,41.33
2806,2021-04-27 21:00:56,81.55,5.98,,39.02,39.84
2807,2021-04-27 22:00:56,81.47,6.31,,53.68,61.23
2808,2021-04-27 23:00:56,107.54,5.62,,48.24,53.03
2809,2021-04-28 00:00:56,95.78,5.31,,53.39,59.22
2810,2021-04-28 01:00:56,106.75,4.79,,65.17,91.3
2811,2021-04-28 02:00:56,194.22,6.14,,44.58,49.16
2812,2021-04-28 03:00:56,83.66,4.9,,43.29,46.59
2813,2021-04-28 04:00:56,93.62,6.21,,59.55,72.38
2814,2021-04-28 05:00:56,253.64,6.5,,58.76,69.58
2815,2021-04-28 06:00:56,224.2,6.32,,62.65,80.74
2816,2021-04-28 07:00:56,209.51,7.38,,82.03,103.22
2817,2021-04-28 08:00:56,263.51,7.21,,55.86,68.08
2818,2021-04-28 09:00:56,223.36,5.92,,65.48,82.93
2819,2021-04-28 10:00:56,242.04,5.47,,60.38,73.38
2820,2021-04-28 11:00:56,179.67,4.75,,49.7,57.92
2821,2021-04-28 12:00:56,186.12,4.1,,47.53,52.65
2822,2021-04-28 13:00:56,186.71,2.95,,36.71,39.52
2823,2021-04-28 14:00:56,118.65,3.19,,24.41,25.99
2824,2021-04-28 15:00:56,96.97,3.33,,21.48,22.68
2825,2021-04-28 16:00:56,71.21,3.56,,21.52,22.76
2826,2021-04-28 17:00:56,56.44,3.36,,22.81,23.97
2827,2021-04-28 18:00:56,51.44,3.03,,24.08,25.45
2828,2021-04-28 19:00:56,47.67,3.42,,30.82,32.82
2829,2021-04-28 20:00:56,53.11,2.96,,24.02,25.18
2830,2021-04-28 21:00:56,55.34,2.89,,33.14,34.76
2831,2021-04-28 22:00:56,65.1,2.82,,20.58,21.64
2832,2021-04-28 23:00:56,58.0,3.89,,20.19,20.93
2833,2021-04-29 00:00:56,57.89,4.04,,25.0,26.06
